id_cliente,idade,renda_mensal,tipo_seguro,valor_premio_mensal,satisfacao_ultima_avaliacao,renovado_automaticamente,duracao_dias,satisfacao_score,valor_premio_sobre_renda,interacao_idade_renda,prob_cancelamento,tende_cancelar
772,54,18743.24,Residencial,1323.66,Média,1,730.0,1,0.07062066110234944,1012134.9600000001,0.5756213002424475,1
4376,51,5751.49,Residencial,1124.13,Média,1,180.0,1,0.19545022246409194,293325.99,0.5444732473130829,1
4010,25,11513.3,Residencial,1132.52,Média,0,180.0,1,0.09836623730815666,287832.5,0.4223363831918527,1
4904,75,4270.84,Saúde,424.28,Média,1,730.0,1,0.0993434546833878,320313.0,0.4499083079299799,1
3687,41,10209.81,Vida,742.75,Média,1,365.0,1,0.07274866035704876,418602.20999999996,0.4506868036067159,1
3511,63,10097.61,Residencial,927.37,Média,1,180.0,1,0.09184054444566585,636149.43,0.4212863348334689,1
1721,66,11853.08,Empresarial,1377.48,Alta,1,730.0,2,0.11621283244523786,782303.28,0.43123176869892704,1
3976,72,16429.29,Saúde,1027.87,Baixa,1,730.0,0,0.0625632635372557,1182908.8800000001,0.47751370107486263,1
3705,71,4476.35,Residencial,663.35,Alta,1,730.0,2,0.14818993152903592,317820.85000000003,0.41330033901863694,1
1379,40,7939.76,Empresarial,591.64,Média,0,365.0,1,0.07451610628029058,317590.4,0.5934141090131512,1
1834,26,15943.53,Auto,632.27,Alta,0,365.0,2,0.03965683885563611,414531.78,0.4509576946138905,1
2116,64,5380.17,Vida,582.07,Alta,1,730.0,2,0.10818803123321383,344330.88,0.4230895031430038,1
2558,80,11445.67,Empresarial,683.63,Baixa,0,365.0,0,0.05972826405094678,915653.6,0.45083208645171124,1
2860,62,18005.58,Residencial,502.65,Média,0,180.0,1,0.02791634593276084,1116345.9600000002,0.4152115889518972,1
4868,48,10264.01,Auto,713.22,Baixa,1,730.0,0,0.06948746152819414,492672.48,0.49889666884514655,1
4945,46,14138.89,Vida,807.4,Média,0,730.0,1,0.05710490710374011,650388.94,0.5270819291286741,1
2626,41,14381.83,Auto,931.15,Alta,0,730.0,2,0.06474488990622194,589655.03,0.43293777198767386,1
3056,73,2079.48,Vida,868.1,Baixa,0,730.0,0,0.4174601342643353,151802.04,0.4243088135725789,1
3526,75,15686.58,Auto,254.11,Baixa,1,365.0,0,0.016199197020638025,1176493.5,0.46990229052569726,1
3839,28,2851.51,Empresarial,468.46,Baixa,0,730.0,0,0.16428488765601382,79842.28,0.4793420980130116,1
2717,36,5108.92,Vida,295.45,Baixa,1,180.0,0,0.057830226349208834,183921.12,0.4022646773170874,1
212,22,19639.45,Auto,1077.31,Alta,0,365.0,2,0.05485438747011754,432067.9,0.4497200898143807,1
4225,31,10187.0,Empresarial,971.82,Alta,0,730.0,2,0.09539805634632376,315797.0,0.5576360945778895,1
159,49,8705.32,Saúde,1152.66,Média,1,180.0,1,0.13240868802065864,426560.68,0.48675030674282144,1
3326,43,7441.45,Residencial,359.19,Média,1,365.0,1,0.04826881857702464,319982.35,0.41056068162159837,1
3190,33,13700.39,Auto,860.69,Baixa,0,180.0,0,0.06282229921921931,452112.87,0.4176170604931378,1
3754,53,5339.7,Residencial,531.13,Baixa,1,365.0,0,0.09946813491394647,283004.1,0.40097706946975964,1
4497,80,14940.16,Auto,407.72,Baixa,1,180.0,0,0.02729020305003427,1195212.8,0.40557914758972924,1
4460,34,6927.71,Auto,1245.33,Média,0,365.0,1,0.17976070014478088,235542.14,0.46161469091479995,1
1729,45,14438.26,Residencial,340.01,Alta,0,730.0,2,0.02354923654235344,649721.7,0.44981213802333514,1
194,46,17256.69,Saúde,1228.25,Baixa,0,730.0,0,0.07117529491460993,793807.74,0.4974108614160265,1
1084,50,19989.44,Vida,970.45,Alta,0,730.0,2,0.048548133414442834,999471.9999999999,0.4082076397711936,1
2705,65,16416.0,Empresarial,936.32,Baixa,0,365.0,0,0.05703703703703704,1067040.0,0.622152664096471,1
3422,25,2933.36,Vida,389.26,Baixa,1,730.0,0,0.13270106635394222,73334.0,0.44947803531557284,1
4831,52,15739.2,Vida,434.25,Alta,0,180.0,2,0.027590347666971635,818438.4,0.40019852242119525,1
567,62,17172.69,Auto,1415.03,Alta,0,730.0,2,0.08240002003180633,1064706.78,0.46505733116929343,1
4656,31,10401.71,Auto,1376.9,Média,1,180.0,1,0.1323724656811236,322453.00999999995,0.4081494801524078,1
3264,32,16381.03,Empresarial,1025.75,Baixa,0,180.0,0,0.06261816259417143,524192.96,0.41610585761113983,1
1618,80,5771.86,Saúde,403.97,Baixa,0,180.0,0,0.06998957008659254,461748.8,0.42171517663116986,1
1868,69,13204.24,Residencial,779.24,Baixa,0,730.0,0,0.05901437720005089,911092.5599999999,0.5174421004891532,1
1922,60,3037.19,Vida,477.64,Média,1,730.0,1,0.15726378659221188,182231.4,0.473074365430318,1
4401,63,14799.11,Residencial,379.31,Média,0,730.0,1,0.025630595353369222,932343.93,0.41699818420399226,1
4128,46,9386.91,Residencial,641.05,Alta,0,730.0,2,0.06829190862594826,431797.86,0.4637654751719165,1
2628,42,10419.41,Vida,895.99,Baixa,0,365.0,0,0.0859923930433681,437615.22,0.4959816888717431,1
673,27,16640.08,Empresarial,598.63,Baixa,0,180.0,0,0.035975187619290284,449282.16000000003,0.4580958854934235,1
3376,55,2912.99,Residencial,826.75,Média,1,365.0,1,0.2838149118259932,160214.44999999998,0.462377972275053,1
3000,21,6528.81,Empresarial,798.84,Alta,1,730.0,2,0.12235614147141669,137105.01,0.41993592023672704,1
1095,40,14697.33,Empresarial,615.37,Baixa,0,730.0,0,0.0418695096320216,587893.2,0.41456878598142627,1
1023,25,7204.54,Auto,1280.11,Média,0,365.0,1,0.17768101780266332,180113.5,0.40159808430771776,1
1005,81,7997.78,Residencial,1016.38,Baixa,0,180.0,0,0.1270827654674172,647820.1799999999,0.43649227650798283,1
2505,76,2312.24,Empresarial,357.06,Alta,1,730.0,2,0.15442168633013875,175730.24,0.40677713784893144,1
830,25,15115.79,Saúde,1124.4,Média,1,180.0,1,0.07438579128183179,377894.75,0.42533203832125965,1
1162,23,17779.08,Saúde,1043.55,Baixa,0,180.0,0,0.05869538806282439,408918.84,0.4238796816899671,1
1798,33,6162.94,Empresarial,931.14,Alta,0,730.0,2,0.15108698121351175,203377.02,0.500416657855841,1
4630,81,14714.02,Residencial,967.87,Baixa,0,365.0,0,0.06577876066499841,1191835.62,0.49860556970337655,1
4350,38,16109.98,Empresarial,1107.25,Alta,0,730.0,2,0.06873068743722835,612179.24,0.4552566040916527,1
2518,35,12365.53,Empresarial,938.63,Baixa,0,730.0,0,0.07590697689464179,432793.55000000005,0.533386992702463,1
1091,37,7412.34,Saúde,1187.66,Alta,1,730.0,2,0.16022740457129597,274256.58,0.4372903209616373,1
1504,74,9593.75,Residencial,1195.07,Baixa,1,730.0,0,0.12456755700325732,709937.5,0.43621712405923035,1
4715,56,18687.4,Residencial,761.89,Média,1,730.0,1,0.04077025161338656,1046494.4000000001,0.4234342545348797,1
4909,45,11161.11,Residencial,1114.95,Baixa,1,730.0,0,0.0998959780882009,502249.95,0.4759511175080755,1
4573,78,13432.67,Residencial,688.01,Baixa,1,730.0,0,0.05121915449422937,1047748.26,0.5164576208139076,1
4821,35,13436.58,Empresarial,679.12,Alta,0,730.0,2,0.05054262319727192,470280.3,0.49202195019866196,1
1587,19,11245.78,Empresarial,556.81,Alta,0,365.0,2,0.04951279502177705,213669.82,0.40532259311444047,1
407,45,17122.96,Empresarial,584.92,Média,0,365.0,1,0.034159981685409534,770533.2,0.6177119200053679,1
286,19,2164.13,Saúde,1102.84,Média,0,730.0,1,0.5095997005725164,41118.47,0.6941224574259769,1
1164,68,2671.72,Vida,286.11,Baixa,1,730.0,0,0.10708831763807586,181676.96,0.6001005014981879,1
830,25,15115.79,Empresarial,416.81,Média,1,365.0,1,0.02757447675576334,377894.75,0.457208898289679,1
554,38,7407.35,Vida,369.41,Alta,1,180.0,2,0.04987073649820786,281479.3,0.42659089405345363,1
2991,34,10190.65,Vida,856.62,Alta,1,730.0,2,0.08405940739795793,346482.1,0.4755534412869175,1
4135,30,13357.25,Empresarial,360.34,Baixa,1,730.0,0,0.026977109809279604,400717.5,0.4405009396289921,1
190,21,13258.32,Auto,934.84,Média,1,730.0,1,0.07050968750188562,278424.72,0.4363839568080105,1
1348,25,17720.18,Residencial,1200.62,Baixa,0,180.0,0,0.06775439075675303,443004.5,0.40071108298758906,1
1708,31,4350.44,Vida,108.63,Alta,0,730.0,2,0.024969888103272313,134863.63999999998,0.5641939173475843,1
1858,38,5072.22,Saúde,405.92,Baixa,1,730.0,0,0.08002807449203701,192744.36000000002,0.5133375964500619,1
1410,45,1655.74,Vida,897.26,Alta,0,730.0,2,0.5419087537898463,74508.3,0.5802491492165956,1
